# ---------------------------------- WARNING ----------------------------------------
# Provisional data are subject to revision. Go to
# http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-03-07 18:09:55 -05:00	(natwebvaas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 10011500 BEAR RIVER NEAR UTAH-WYOMING STATE LINE
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
# IV_TS_ID - An internal number representing the Instantaneous Value time series from which the daily statistic is calculated.
#
# Data provided for site 10011500
#    TS_ID       Parameter    Statistic  IV_TS_ID       Description
#    143377      00060        00003      144242         Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been edited or estimated by USGS personnel and is write protected.
#     P  Provisional data subject to revision.
#     Ice  Ice affected
#
agency_cd	site_no	datetime	143377_00060_00003	143377_00060_00003_cd
USGS	10011500	1944-05-08	400	A
USGS	10011500	1944-05-09	571	A
USGS	10011500	1944-05-10	676	A
USGS	10011500	1944-05-11	768	A
USGS	10011500	1944-05-12	825	A
USGS	10011500	1944-05-13	980	A
USGS	10011500	1944-05-14	1120	A
USGS	10011500	1944-05-15	1250	A
USGS	10011500	1944-05-16	1200	A
USGS	10011500	1944-05-17	1080	A
USGS	10011500	1944-05-18	749	A
USGS	10011500	1944-05-19	658	A
USGS	10011500	1944-05-20	554	A
USGS	10011500	1944-05-21	538	A
USGS	10011500	1944-05-22	667	A
USGS	10011500	1944-05-23	863	A
USGS	10011500	1944-05-24	872	A
USGS	10011500	1944-05-25	872	A
USGS	10011500	1944-05-26	787	A
USGS	10011500	1944-05-27	901	A
USGS	10011500	1944-05-28	1010	A
USGS	10011500	1944-05-29	1100	A
USGS	10011500	1944-05-30	1220	A
USGS	10011500	1944-05-31	1230	A
USGS	10011500	1944-06-01	1250	A
USGS	10011500	1944-06-02	1280	A
USGS	10011500	1944-06-03	1100	A
USGS	10011500	1944-06-04	1000	A
USGS	10011500	1944-06-05	750	A
USGS	10011500	1944-06-06	800	A
USGS	10011500	1944-06-07	850	A
USGS	10011500	1944-06-08	950	A
USGS	10011500	1944-06-09	1150	A
USGS	10011500	1944-06-10	1100	A
USGS	10011500	1944-06-11	950	A
USGS	10011500	1944-06-12	980	A
USGS	10011500	1944-06-13	1000	A
USGS	10011500	1944-06-14	1000	A
USGS	10011500	1944-06-15	1000	A
USGS	10011500	1944-06-16	900	A
USGS	10011500	1944-06-17	740	A
USGS	10011500	1944-06-18	778	A
USGS	10011500	1944-06-19	910	A
USGS	10011500	1944-06-20	990	A
USGS	10011500	1944-06-21	990	A
USGS	10011500	1944-06-22	892	A
USGS	10011500	1944-06-23	863	A
USGS	10011500	1944-06-24	930	A
USGS	10011500	1944-06-25	1010	A
USGS	10011500	1944-06-26	1500	A
USGS	10011500	1944-06-27	1030	A
USGS	10011500	1944-06-28	901	A
USGS	10011500	1944-06-29	930	A
USGS	10011500	1944-06-30	950	A
USGS	10011500	1944-07-01	950	A
USGS	10011500	1944-07-02	980	A
USGS	10011500	1944-07-03	910	A
USGS	10011500	1944-07-04	825	A
USGS	10011500	1944-07-05	730	A
USGS	10011500	1944-07-06	667	A
USGS	10011500	1944-07-07	623	A
USGS	10011500	1944-07-08	563	A
USGS	10011500	1944-07-09	521	A
USGS	10011500	1944-07-10	497	A
USGS	10011500	1944-07-11	457	A
USGS	10011500	1944-07-12	395	A
USGS	10011500	1944-07-13	355	A
USGS	10011500	1944-07-14	322	A
USGS	10011500	1944-07-15	298	A
USGS	10011500	1944-07-16	274	A
USGS	10011500	1944-07-17	258	A
USGS	10011500	1944-07-18	243	A
USGS	10011500	1944-07-19	233	A
USGS	10011500	1944-07-20	238	A
USGS	10011500	1944-07-21	233	A
USGS	10011500	1944-07-22	205	A
USGS	10011500	1944-07-23	189	A
USGS	10011500	1944-07-24	180	A
USGS	10011500	1944-07-25	166	A
USGS	10011500	1944-07-26	152	A
USGS	10011500	1944-07-27	139	A
USGS	10011500	1944-07-28	130	A
USGS	10011500	1944-07-29	124	A
USGS	10011500	1944-07-30	121	A
USGS	10011500	1944-07-31	118	A
USGS	10011500	1944-08-01	109	A
USGS	10011500	1944-08-02	107	A
USGS	10011500	1944-08-03	102	A
USGS	10011500	1944-08-04	94	A
USGS	10011500	1944-08-05	89	A
USGS	10011500	1944-08-06	80	A
USGS	10011500	1944-08-07	76	A
USGS	10011500	1944-08-08	73	A
USGS	10011500	1944-08-09	71	A
USGS	10011500	1944-08-10	71	A
USGS	10011500	1944-08-11	64	A
USGS	10011500	1944-08-12	62	A
USGS	10011500	1944-08-13	60	A
USGS	10011500	1944-08-14	58	A
USGS	10011500	1944-08-15	56	A
USGS	10011500	1944-08-16	54	A
USGS	10011500	1944-08-17	58	A
USGS	10011500	1944-08-18	58	A
USGS	10011500	1944-08-19	58	A
USGS	10011500	1944-08-20	56	A
USGS	10011500	1944-08-21	56	A
USGS	10011500	1944-08-22	53	A
USGS	10011500	1944-08-23	50	A
USGS	10011500	1944-08-24	50	A
USGS	10011500	1944-08-25	49	A
USGS	10011500	1944-08-26	47	A
USGS	10011500	1944-08-27	40	A
USGS	10011500	1944-08-28	38	A
USGS	10011500	1944-08-29	37	A
USGS	10011500	1944-08-30	37	A
USGS	10011500	1944-08-31	36	A
USGS	10011500	1944-09-01	35	A
USGS	10011500	1944-09-02	36	A
USGS	10011500	1944-09-03	37	A
USGS	10011500	1944-09-04	38	A
USGS	10011500	1944-09-05	38	A
USGS	10011500	1944-09-06	37	A
USGS	10011500	1944-09-07	36	A
USGS	10011500	1944-09-08	33	A
USGS	10011500	1944-09-09	32	A
USGS	10011500	1944-09-10	32	A
USGS	10011500	1944-09-11	31	A
USGS	10011500	1944-09-12	33	A
USGS	10011500	1944-09-13	34	A
USGS	10011500	1944-09-14	35	A
USGS	10011500	1944-09-15	33	A
USGS	10011500	1944-09-16	32	A
USGS	10011500	1944-09-17	34	A
USGS	10011500	1944-09-18	38	A
USGS	10011500	1944-09-19	44	A
USGS	10011500	1944-09-20	37	A
USGS	10011500	1944-09-21	33	A
USGS	10011500	1944-09-22	31	A
USGS	10011500	1944-09-23	31	A
USGS	10011500	1944-09-24	32	A
USGS	10011500	1944-09-25	34	A
USGS	10011500	1944-09-26	34	A
USGS	10011500	1944-09-27	35	A
USGS	10011500	1944-09-28	35	A
USGS	10011500	1944-09-29	36	A
USGS	10011500	1944-09-30	48	A
USGS	10011500	1944-10-01	69	A
USGS	10011500	1944-10-02	64	A
USGS	10011500	1944-10-03	60	A
USGS	10011500	1944-10-04	65	A
USGS	10011500	1944-10-05	64	A
USGS	10011500	1944-10-06	62	A
USGS	10011500	1944-10-07	56	A
USGS	10011500	1944-10-08	53	A
USGS	10011500	1944-10-09	52	A
USGS	10011500	1944-10-10	49	A
USGS	10011500	1944-10-11	48	A
USGS	10011500	1944-10-12	47	A
USGS	10011500	1944-10-13	46	A
USGS	10011500	1944-10-14	47	A
USGS	10011500	1944-10-15	46	A
USGS	10011500	1944-10-16	47	A
USGS	10011500	1944-10-17	54	A
USGS	10011500	1944-10-18	56	A
USGS	10011500	1944-10-19	54	A
USGS	10011500	1944-10-20	50	A
USGS	10011500	1944-10-21	49	A
USGS	10011500	1944-10-22	49	A
USGS	10011500	1944-10-23	47	A
USGS	10011500	1944-10-24	46	A
USGS	10011500	1944-10-25	46	A
USGS	10011500	1944-10-26	44	A
USGS	10011500	1944-10-27	43	A
USGS	10011500	1944-10-28	44	A
USGS	10011500	1944-10-29	44	A
USGS	10011500	1944-10-30	44	A
USGS	10011500	1944-10-31	44	A
USGS	10011500	1944-11-01	49	A
USGS	10011500	1944-11-02	49	A
USGS	10011500	1944-11-03	50	A
USGS	10011500	1944-11-04	54	A
USGS	10011500	1944-11-05	56	A
USGS	10011500	1944-11-06	56	A
USGS	10011500	1944-11-07	54	A
USGS	10011500	1944-11-08	56	A
USGS	10011500	1944-11-09	50	A
USGS	10011500	1944-11-10	45	A
USGS	10011500	1944-11-11	40	A
USGS	10011500	1944-11-12	36	A
USGS	10011500	1944-11-13	36	A
USGS	10011500	1944-11-14	36	A
USGS	10011500	1944-11-15	36	A
USGS	10011500	1944-11-16	36	A
USGS	10011500	1944-11-17	25	A
USGS	10011500	1944-11-18	25	A
USGS	10011500	1944-11-19	25	A
USGS	10011500	1944-11-20	25	A
USGS	10011500	1944-11-21	25	A
USGS	10011500	1944-11-22	25	A
USGS	10011500	1944-11-23	25	A
USGS	10011500	1944-11-24	25	A
USGS	10011500	1944-11-25	25	A
USGS	10011500	1944-11-26	25	A
USGS	10011500	1944-11-27	25	A
USGS	10011500	1944-11-28	25	A
USGS	10011500	1944-11-29	25	A
USGS	10011500	1944-11-30	25	A
USGS	10011500	1944-12-01	30	A
USGS	10011500	1944-12-02	30	A
USGS	10011500	1944-12-03	30	A
USGS	10011500	1944-12-04	30	A
USGS	10011500	1944-12-05	30	A
USGS	10011500	1944-12-06	30	A
USGS	10011500	1944-12-07	30	A
USGS	10011500	1944-12-08	30	A
USGS	10011500	1944-12-09	25	A
USGS	10011500	1944-12-10	25	A
USGS	10011500	1944-12-11	25	A
USGS	10011500	1944-12-12	25	A
USGS	10011500	1944-12-13	25	A
USGS	10011500	1944-12-14	25	A
USGS	10011500	1944-12-15	25	A
USGS	10011500	1944-12-16	25	A
USGS	10011500	1944-12-17	25	A
USGS	10011500	1944-12-18	25	A
USGS	10011500	1944-12-19	25	A
USGS	10011500	1944-12-20	25	A
USGS	10011500	1944-12-21	30	A
USGS	10011500	1944-12-22	30	A
USGS	10011500	1944-12-23	30	A
USGS	10011500	1944-12-24	30	A
USGS	10011500	1944-12-25	30	A
USGS	10011500	1944-12-26	30	A
USGS	10011500	1944-12-27	30	A
USGS	10011500	1944-12-28	30	A
USGS	10011500	1944-12-29	30	A
USGS	10011500	1944-12-30	30	A
USGS	10011500	1944-12-31	30	A
USGS	10011500	1945-01-01	35	A
USGS	10011500	1945-01-02	35	A
USGS	10011500	1945-01-03	35	A
USGS	10011500	1945-01-04	35	A
USGS	10011500	1945-01-05	35	A
USGS	10011500	1945-01-06	35	A
USGS	10011500	1945-01-07	35	A
USGS	10011500	1945-01-08	35	A
USGS	10011500	1945-01-09	35	A
USGS	10011500	1945-01-10	35	A
USGS	10011500	1945-01-11	35	A
USGS	10011500	1945-01-12	35	A
USGS	10011500	1945-01-13	35	A
USGS	10011500	1945-01-14	35	A
USGS	10011500	1945-01-15	35	A
USGS	10011500	1945-01-16	32	A
USGS	10011500	1945-01-17	25	A
USGS	10011500	1945-01-18	25	A
USGS	10011500	1945-01-19	25	A
USGS	10011500	1945-01-20	25	A
USGS	10011500	1945-01-21	25	A
USGS	10011500	1945-01-22	25	A
USGS	10011500	1945-01-23	25	A
USGS	10011500	1945-01-24	25	A
USGS	10011500	1945-01-25	25	A
USGS	10011500	1945-01-26	25	A
USGS	10011500	1945-01-27	25	A
USGS	10011500	1945-01-28	25	A
USGS	10011500	1945-01-29	25	A
USGS	10011500	1945-01-30	25	A
USGS	10011500	1945-01-31	25	A
USGS	10011500	1945-02-01	30	A
USGS	10011500	1945-02-02	30	A
USGS	10011500	1945-02-03	30	A
USGS	10011500	1945-02-04	30	A
USGS	10011500	1945-02-05	30	A
USGS	10011500	1945-02-06	30	A
USGS	10011500	1945-02-07	30	A
USGS	10011500	1945-02-08	30	A
USGS	10011500	1945-02-09	30	A
USGS	10011500	1945-02-10	30	A
USGS	10011500	1945-02-11	30	A
USGS	10011500	1945-02-12	30	A
USGS	10011500	1945-02-13	30	A
USGS	10011500	1945-02-14	30	A
USGS	10011500	1945-02-15	30	A
USGS	10011500	1945-02-16	30	A
USGS	10011500	1945-02-17	30	A
USGS	10011500	1945-02-18	30	A
USGS	10011500	1945-02-19	30	A
USGS	10011500	1945-02-20	30	A
USGS	10011500	1945-02-21	30	A
USGS	10011500	1945-02-22	30	A
USGS	10011500	1945-02-23	30	A
USGS	10011500	1945-02-24	30	A
USGS	10011500	1945-02-25	30	A
USGS	10011500	1945-02-26	30	A
USGS	10011500	1945-02-27	30	A
USGS	10011500	1945-02-28	30	A
USGS	10011500	1945-03-01	30	A
USGS	10011500	1945-03-02	30	A
USGS	10011500	1945-03-03	30	A
USGS	10011500	1945-03-04	30	A
USGS	10011500	1945-03-05	30	A
USGS	10011500	1945-03-06	30	A
USGS	10011500	1945-03-07	30	A
USGS	10011500	1945-03-08	30	A
USGS	10011500	1945-03-09	30	A
USGS	10011500	1945-03-10	30	A
USGS	10011500	1945-03-11	30	A
USGS	10011500	1945-03-12	30	A
USGS	10011500	1945-03-13	30	A
USGS	10011500	1945-03-14	30	A
USGS	10011500	1945-03-15	30	A
USGS	10011500	1945-03-16	30	A
USGS	10011500	1945-03-17	30	A
USGS	10011500	1945-03-18	30	A
USGS	10011500	1945-03-19	30	A
USGS	10011500	1945-03-20	30	A
USGS	10011500	1945-03-21	34	A
USGS	10011500	1945-03-22	35	A
USGS	10011500	1945-03-23	31	A
USGS	10011500	1945-03-24	31	A
USGS	10011500	1945-03-25	32	A
USGS	10011500	1945-03-26	31	A
USGS	10011500	1945-03-27	29	A
USGS	10011500	1945-03-28	29	A
USGS	10011500	1945-03-29	30	A
USGS	10011500	1945-03-30	30	A
USGS	10011500	1945-03-31	34	A
USGS	10011500	1945-04-01	36	A
USGS	10011500	1945-04-02	32	A
USGS	10011500	1945-04-03	28	A
USGS	10011500	1945-04-04	25	A
USGS	10011500	1945-04-05	26	A
USGS	10011500	1945-04-06	28	A
USGS	10011500	1945-04-07	34	A
USGS	10011500	1945-04-08	37	A
USGS	10011500	1945-04-09	34	A
USGS	10011500	1945-04-10	32	A
USGS	10011500	1945-04-11	30	A
USGS	10011500	1945-04-12	28	A
USGS	10011500	1945-04-13	26	A
USGS	10011500	1945-04-14	25	A
USGS	10011500	1945-04-15	26	A
USGS	10011500	1945-04-16	26	A
USGS	10011500	1945-04-17	27	A
USGS	10011500	1945-04-18	29	A
USGS	10011500	1945-04-19	38	A
USGS	10011500	1945-04-20	54	A
USGS	10011500	1945-04-21	81	A
USGS	10011500	1945-04-22	112	A
USGS	10011500	1945-04-23	104	A
USGS	10011500	1945-04-24	106	A
USGS	10011500	1945-04-25	92	A
USGS	10011500	1945-04-26	88	A
USGS	10011500	1945-04-27	83	A
USGS	10011500	1945-04-28	86	A
USGS	10011500	1945-04-29	96	A
USGS	10011500	1945-04-30	139	A
USGS	10011500	1945-05-01	194	A
USGS	10011500	1945-05-02	268	A
USGS	10011500	1945-05-03	366	A
USGS	10011500	1945-05-04	419	A
USGS	10011500	1945-05-05	490	A
USGS	10011500	1945-05-06	552	A
USGS	10011500	1945-05-07	621	A
USGS	10011500	1945-05-08	663	A
USGS	10011500	1945-05-09	690	A
USGS	10011500	1945-05-10	700	A
USGS	10011500	1945-05-11	723	A
USGS	10011500	1945-05-12	677	A
USGS	10011500	1945-05-13	704	A
USGS	10011500	1945-05-14	585	A
USGS	10011500	1945-05-15	498	A
USGS	10011500	1945-05-16	454	A
USGS	10011500	1945-05-17	480	A
USGS	10011500	1945-05-18	534	A
USGS	10011500	1945-05-19	557	A
USGS	10011500	1945-05-20	485	A
USGS	10011500	1945-05-21	445	A
USGS	10011500	1945-05-22	392	A
USGS	10011500	1945-05-23	379	A
USGS	10011500	1945-05-24	427	A
USGS	10011500	1945-05-25	544	A
USGS	10011500	1945-05-26	594	A
USGS	10011500	1945-05-27	530	A
USGS	10011500	1945-05-28	548	A
USGS	10011500	1945-05-29	654	A
USGS	10011500	1945-05-30	667	A
USGS	10011500	1945-05-31	640	A
USGS	10011500	1945-06-01	566	A
USGS	10011500	1945-06-02	534	A
USGS	10011500	1945-06-03	617	A
USGS	10011500	1945-06-04	700	A
USGS	10011500	1945-06-05	681	A
USGS	10011500	1945-06-06	594	A
USGS	10011500	1945-06-07	526	A
USGS	10011500	1945-06-08	472	A
USGS	10011500	1945-06-09	449	A
USGS	10011500	1945-06-10	498	A
USGS	10011500	1945-06-11	472	A
USGS	10011500	1945-06-12	520	A
USGS	10011500	1945-06-13	652	A
USGS	10011500	1945-06-14	642	A
USGS	10011500	1945-06-15	608	A
USGS	10011500	1945-06-16	537	A
USGS	10011500	1945-06-17	548	A
USGS	10011500	1945-06-18	636	A
USGS	10011500	1945-06-19	759	A
USGS	10011500	1945-06-20	861	A
USGS	10011500	1945-06-21	975	A
USGS	10011500	1945-06-22	999	A
USGS	10011500	1945-06-23	999	A
USGS	10011500	1945-06-24	981	A
USGS	10011500	1945-06-25	945	A
USGS	10011500	1945-06-26	819	A
USGS	10011500	1945-06-27	807	A
USGS	10011500	1945-06-28	691	A
USGS	10011500	1945-06-29	608	A
USGS	10011500	1945-06-30	526	A
USGS	10011500	1945-07-01	526	A
USGS	10011500	1945-07-02	548	A
USGS	10011500	1945-07-03	559	A
USGS	10011500	1945-07-04	548	A
USGS	10011500	1945-07-05	570	A
USGS	10011500	1945-07-06	548	A
USGS	10011500	1945-07-07	520	A
USGS	10011500	1945-07-08	482	A
USGS	10011500	1945-07-09	460	A
USGS	10011500	1945-07-10	482	A
USGS	10011500	1945-07-11	476	A
USGS	10011500	1945-07-12	438	A
USGS	10011500	1945-07-13	405	A
USGS	10011500	1945-07-14	380	A
USGS	10011500	1945-07-15	350	A
USGS	10011500	1945-07-16	324	A
USGS	10011500	1945-07-17	297	A
USGS	10011500	1945-07-18	281	A
USGS	10011500	1945-07-19	306	A
USGS	10011500	1945-07-20	306	A
USGS	10011500	1945-07-21	285	A
USGS	10011500	1945-07-22	293	A
USGS	10011500	1945-07-23	310	A
USGS	10011500	1945-07-24	314	A
USGS	10011500	1945-07-25	248	A
USGS	10011500	1945-07-26	218	A
USGS	10011500	1945-07-27	197	A
USGS	10011500	1945-07-28	170	A
USGS	10011500	1945-07-29	160	A
USGS	10011500	1945-07-30	160	A
USGS	10011500	1945-07-31	176	A
USGS	10011500	1945-08-01	157	A
USGS	10011500	1945-08-02	173	A
USGS	10011500	1945-08-03	160	A
USGS	10011500	1945-08-04	248	A
USGS	10011500	1945-08-05	176	A
USGS	10011500	1945-08-06	180	A
USGS	10011500	1945-08-07	176	A
USGS	10011500	1945-08-08	176	A
USGS	10011500	1945-08-09	193	A
USGS	10011500	1945-08-10	163	A
USGS	10011500	1945-08-11	145	A
USGS	10011500	1945-08-12	170	A
USGS	10011500	1945-08-13	276	A
USGS	10011500	1945-08-14	183	A
USGS	10011500	1945-08-15	183	A
USGS	10011500	1945-08-16	139	A
USGS	10011500	1945-08-17	125	A
USGS	10011500	1945-08-18	120	A
USGS	10011500	1945-08-19	127	A
USGS	10011500	1945-08-20	130	A
USGS	10011500	1945-08-21	114	A
USGS	10011500	1945-08-22	100	A
USGS	10011500	1945-08-23	91	A
USGS	10011500	1945-08-24	91	A
USGS	10011500	1945-08-25	120	A
USGS	10011500	1945-08-26	112	A
USGS	10011500	1945-08-27	100	A
USGS	10011500	1945-08-28	91	A
USGS	10011500	1945-08-29	87	A
USGS	10011500	1945-08-30	94	A
USGS	10011500	1945-08-31	83	A
USGS	10011500	1945-09-01	78	A
USGS	10011500	1945-09-02	76	A
USGS	10011500	1945-09-03	112	A
USGS	10011500	1945-09-04	91	A
USGS	10011500	1945-09-05	81	A
USGS	10011500	1945-09-06	79	A
USGS	10011500	1945-09-07	76	A
USGS	10011500	1945-09-08	72	A
USGS	10011500	1945-09-09	69	A
USGS	10011500	1945-09-10	65	A
USGS	10011500	1945-09-11	64	A
USGS	10011500	1945-09-12	62	A
USGS	10011500	1945-09-13	60	A
USGS	10011500	1945-09-14	59	A
USGS	10011500	1945-09-15	59	A
USGS	10011500	1945-09-16	62	A
USGS	10011500	1945-09-17	64	A
USGS	10011500	1945-09-18	62	A
USGS	10011500	1945-09-19	65	A
USGS	10011500	1945-09-20	62	A
USGS	10011500	1945-09-21	60	A
USGS	10011500	1945-09-22	72	A
USGS	10011500	1945-09-23	85	A
USGS	10011500	1945-09-24	79	A
USGS	10011500	1945-09-25	74	A
USGS	10011500	1945-09-26	70	A
USGS	10011500	1945-09-27	69	A
USGS	10011500	1945-09-28	65	A
USGS	10011500	1945-09-29	62	A
USGS	10011500	1945-09-30	62	A
USGS	10011500	1945-10-01	62	A
USGS	10011500	1945-10-02	60	A
USGS	10011500	1945-10-03	58	A
USGS	10011500	1945-10-04	57	A
USGS	10011500	1945-10-05	55	A
USGS	10011500	1945-10-06	51	A
USGS	10011500	1945-10-07	51	A
USGS	10011500	1945-10-08	50	A
USGS	10011500	1945-10-09	50	A
USGS	10011500	1945-10-10	50	A
USGS	10011500	1945-10-11	50	A
USGS	10011500	1945-10-12	48	A
USGS	10011500	1945-10-13	58	A
USGS	10011500	1945-10-14	60	A
USGS	10011500	1945-10-15	54	A
USGS	10011500	1945-10-16	55	A
USGS	10011500	1945-10-17	58	A
USGS	10011500	1945-10-18	55	A
USGS	10011500	1945-10-19	52	A
USGS	10011500	1945-10-20	52	A
USGS	10011500	1945-10-21	54	A
USGS	10011500	1945-10-22	57	A
USGS	10011500	1945-10-23	54	A
USGS	10011500	1945-10-24	51	A
USGS	10011500	1945-10-25	52	A
USGS	10011500	1945-10-26	51	A
USGS	10011500	1945-10-27	52	A
USGS	10011500	1945-10-28	50	A
USGS	10011500	1945-10-29	50	A
USGS	10011500	1945-10-30	54	A
USGS	10011500	1945-10-31	82	A
USGS	10011500	1945-11-01	68	A
USGS	10011500	1945-11-02	62	A
USGS	10011500	1945-11-03	64	A
USGS	10011500	1945-11-04	60	A
USGS	10011500	1945-11-05	66	A
USGS	10011500	1945-11-06	69	A
USGS	10011500	1945-11-07	68	A
USGS	10011500	1945-11-08	58	A
USGS	10011500	1945-11-09	62	A
USGS	10011500	1945-11-10	62	A
USGS	10011500	1945-11-11	62	A
USGS	10011500	1945-11-12	62	A
USGS	10011500	1945-11-13	62	A
USGS	10011500	1945-11-14	62	A
USGS	10011500	1945-11-15	62	A
USGS	10011500	1945-11-16	62	A
USGS	10011500	1945-11-17	62	A
USGS	10011500	1945-11-18	62	A
USGS	10011500	1945-11-19	62	A
USGS	10011500	1945-11-20	62	A
USGS	10011500	1945-11-21	58	A
USGS	10011500	1945-11-22	58	A
USGS	10011500	1945-11-23	58	A
USGS	10011500	1945-11-24	58	A
USGS	10011500	1945-11-25	58	A
USGS	10011500	1945-11-26	58	A
USGS	10011500	1945-11-27	58	A
USGS	10011500	1945-11-28	58	A
USGS	10011500	1945-11-29	58	A
USGS	10011500	1945-11-30	58	A
USGS	10011500	1945-12-01	48	A
USGS	10011500	1945-12-02	48	A
USGS	10011500	1945-12-03	48	A
USGS	10011500	1945-12-04	48	A
USGS	10011500	1945-12-05	48	A
USGS	10011500	1945-12-06	48	A
USGS	10011500	1945-12-07	48	A
USGS	10011500	1945-12-08	48	A
USGS	10011500	1945-12-09	48	A
USGS	10011500	1945-12-10	48	A
USGS	10011500	1945-12-11	48	A
USGS	10011500	1945-12-12	48	A
USGS	10011500	1945-12-13	48	A
USGS	10011500	1945-12-14	48	A
USGS	10011500	1945-12-15	48	A
USGS	10011500	1945-12-16	48	A
USGS	10011500	1945-12-17	48	A
USGS	10011500	1945-12-18	48	A
USGS	10011500	1945-12-19	48	A
USGS	10011500	1945-12-20	48	A
USGS	10011500	1945-12-21	48	A
USGS	10011500	1945-12-22	48	A
USGS	10011500	1945-12-23	48	A
USGS	10011500	1945-12-24	48	A
USGS	10011500	1945-12-25	48	A
USGS	10011500	1945-12-26	48	A
USGS	10011500	1945-12-27	48	A
USGS	10011500	1945-12-28	48	A
USGS	10011500	1945-12-29	48	A
USGS	10011500	1945-12-30	48	A
USGS	10011500	1945-12-31	48	A
USGS	10011500	1946-01-01	48	A
USGS	10011500	1946-01-02	48	A
USGS	10011500	1946-01-03	48	A
USGS	10011500	1946-01-04	48	A
USGS	10011500	1946-01-05	48	A
USGS	10011500	1946-01-06	48	A
USGS	10011500	1946-01-07	48	A
USGS	10011500	1946-01-08	48	A
USGS	10011500	1946-01-09	48	A
USGS	10011500	1946-01-10	42	A
USGS	10011500	1946-01-11	42	A
USGS	10011500	1946-01-12	42	A
USGS	10011500	1946-01-13	42	A
USGS	10011500	1946-01-14	42	A
USGS	10011500	1946-01-15	42	A
USGS	10011500	1946-01-16	42	A
USGS	10011500	1946-01-17	42	A
USGS	10011500	1946-01-18	42	A
USGS	10011500	1946-01-19	42	A
USGS	10011500	1946-01-20	42	A
USGS	10011500	1946-01-21	42	A
USGS	10011500	1946-01-22	42	A
USGS	10011500	1946-01-23	42	A
USGS	10011500	1946-01-24	42	A
USGS	10011500	1946-01-25	42	A
USGS	10011500	1946-01-26	42	A
USGS	10011500	1946-01-27	42	A
USGS	10011500	1946-01-28	42	A
USGS	10011500	1946-01-29	42	A
USGS	10011500	1946-01-30	42	A
USGS	10011500	1946-01-31	42	A
USGS	10011500	1946-02-01	42	A
USGS	10011500	1946-02-02	42	A
USGS	10011500	1946-02-03	42	A
USGS	10011500	1946-02-04	42	A
USGS	10011500	1946-02-05	42	A
USGS	10011500	1946-02-06	42	A
USGS	10011500	1946-02-07	42	A
USGS	10011500	1946-02-08	42	A
USGS	10011500	1946-02-09	42	A
USGS	10011500	1946-02-10	42	A
USGS	10011500	1946-02-11	42	A
USGS	10011500	1946-02-12	42	A
USGS	10011500	1946-02-13	42	A
USGS	10011500	1946-02-14	42	A
USGS	10011500	1946-02-15	42	A
USGS	10011500	1946-02-16	42	A
USGS	10011500	1946-02-17	42	A
USGS	10011500	1946-02-18	42	A
USGS	10011500	1946-02-19	42	A
USGS	10011500	1946-02-20	42	A
USGS	10011500	1946-02-21	42	A
USGS	10011500	1946-02-22	42	A
USGS	10011500	1946-02-23	42	A
USGS	10011500	1946-02-24	42	A
USGS	10011500	1946-02-25	42	A
USGS	10011500	1946-02-26	42	A
USGS	10011500	1946-02-27	42	A
USGS	10011500	1946-02-28	42	A
USGS	10011500	1946-03-01	42	A
USGS	10011500	1946-03-02	42	A
USGS	10011500	1946-03-03	42	A
USGS	10011500	1946-03-04	42	A
USGS	10011500	1946-03-05	42	A
USGS	10011500	1946-03-06	42	A
USGS	10011500	1946-03-07	42	A
USGS	10011500	1946-03-08	42	A
USGS	10011500	1946-03-09	42	A
USGS	10011500	1946-03-10	42	A
USGS	10011500	1946-03-11	42	A
USGS	10011500	1946-03-12	42	A
USGS	10011500	1946-03-13	42	A
USGS	10011500	1946-03-14	42	A
USGS	10011500	1946-03-15	46	A
USGS	10011500	1946-03-16	46	A
USGS	10011500	1946-03-17	46	A
USGS	10011500	1946-03-18	46	A
USGS	10011500	1946-03-19	46	A
USGS	10011500	1946-03-20	46	A
USGS	10011500	1946-03-21	46	A
USGS	10011500	1946-03-22	46	A
USGS	10011500	1946-03-23	46	A
USGS	10011500	1946-03-24	46	A
USGS	10011500	1946-03-25	46	A
USGS	10011500	1946-03-26	48	A
USGS	10011500	1946-03-27	50	A
USGS	10011500	1946-03-28	57	A
USGS	10011500	1946-03-29	55	A
USGS	10011500	1946-03-30	55	A
USGS	10011500	1946-03-31	57	A
USGS	10011500	1946-04-01	57	A
USGS	10011500	1946-04-02	55	A
USGS	10011500	1946-04-03	51	A
USGS	10011500	1946-04-04	50	A
USGS	10011500	1946-04-05	58	A
USGS	10011500	1946-04-06	62	A
USGS	10011500	1946-04-07	58	A
USGS	10011500	1946-04-08	54	A
USGS	10011500	1946-04-09	57	A
USGS	10011500	1946-04-10	54	A
USGS	10011500	1946-04-11	54	A
USGS	10011500	1946-04-12	71	A
USGS	10011500	1946-04-13	89	A
